Canada/ON-E60/2020: N
SaudiArabia/KAUST-MADINAH1106/: N
Portugal/PT1017/2020: N
England/BIRM-647AB/2020: N
England/ALDP-C8911F/2020: N
Australia/VIC1233/2020: N
England/ALDP-97C8B3/2020: N
England/NORW-221D4C/2020: N
England/QEUH-9AE487/2020: N
USA/TX-HMH-3512/2020: N
Canada/BC_11649571/2020: N
Israel/2020063/2020: N
England/BIRM-61D24/2020: N
France/PAC-IHU-1436/2020: N
USA/AZ-WL-9900204/2020: N
England/NORW-FA3C4/2020: N
England/MILK-BAA191/2020: Unaccepted_mismatch
BurkinaFaso/3007/2020: N
USA/CA-QDX-2318/2020: N
Germany/BE-ChVir-W1556-6773/20: N
England/NORW-22314E/2020: N
Brazil/CE-L10-CD171/2020: N
Canada/ON-S285/2020: N
USA/TX-HMH-3036/2020: N
USA/NY-PV09402/2020: N
England/PORT-2F5DF6/2020: N
England/BIRM-67465/2020: N
England/PORT-2D3408/2020: N
Canada/BC_06852453/2020: N
Canada/BC_06768018/2020: N
Portugal/PT1000/2020: N
SouthAfrica/KRISP-K003731/2020: N
England/BIRM-613F5/2020: N
Canada/BC_07387964/2020: N
Spain/AS-IBV-98006580/2020: N
Canada/BC_19431939/2020: N
Spain/PV-IBV-003268/2020: N
England/QEUH-A49BC4/2020: N
USA/TX-HMH-5300/2020: N
Israel/2020038/2020: N
USA/TX-HMH-3740/2020: N
Brazil/CE-L11-CD196/2020: N
England/MILK-B0457B/2020: N
Australia/VIC16995/2020: N
Spain/CT-IBV-99009921/2020: Unaccepted_mismatch
Spain/PV-IBV-98008358/2020: N
England/BIRM-616B0/2020: N
Australia/VIC1116/2020: N
England/CAMC-C98DDD/2020: N
Uganda/UG026/2020: N
Canada/BC_06779312/2020: N
Portugal/PT2132/2020: N
Australia/VIC11769/2020: N
England/ALDP-5AA9EA/2020: Unaccepted_mismatch
Israel/701002752/2020: N
Portugal/PT0922/2020: N
England/ALDP-B74F87/2020: N
England/PORT-2D3909/2020: N
Israel/2089839/2020: N
Canada/ON-S226/2020: N
Canada/ON-S97/2020: N
Canada/BC_07396328/2020: N
