England/CAMC-B326EA/2020: N
England/QEUH-B11A6D/2020: N
England/QEUH-9C8F95/2020: N
England/ALDP-AA12A7/2020: N
Spain/AN-IBV-001077/2020: Unaccepted_mismatch
England/CAMC-A57817/2020: N
England/CAMC-A65719/2020: N
Scotland/QEUH-9C8E98/2020: N
USA/NY-Wadsworth-38888-01/2020: Unaccepted_mismatch
England/MILK-9D44E2/2020: N
Germany/BE-RKI-Z-0013/2020: N
England/OXON-AD375/2020: N
Russia/SVE-RII-MH1691S/2020: N
England/MILK-9F29B2/2020: N
USA/NY-NYCPHL-001275/2020: N
England/ALDP-95A9E5/2020: N
England/LIVE-DC486D/2020: N
Germany/BE-RKI-Z-0017/2020: N
Italy/CAM-IZSM-115298/2020: Unaccepted_mismatch
England/QEUH-B30400/2020: N
Russia/NVS-RII-MH1137S/2020: N
Gibraltar/204421173/2020: Unaccepted_mismatch
England/CAMC-B339FF/2020: N
England/ALDP-9FCFC5/2020: N
NorthernIreland/NIRE-232E54/20: N
Italy/LOM-UniMI-L84/2020: N
England/CAMC-9492B1/2020: N
Italy/LOM-UniMI-L256/2020: N
England/LIVE-DC7EA4/2020: N
England/QEUH-9C8CE9/2020: N
NorthernIreland/NIRE-235291/20: N
England/ALDP-9FCAA6/2020: N
Scotland/QEUH-9E4537/2020: N
England/CAMC-B3319D/2020: N
England/CAMC-94BC0C/2020: N
England/ALDP-9544AE/2020: N
USA/TX-HMH-3543/2020: N
USA/TX-HMH-3567/2020: N
England/MILK-993D8A/2020: N
USA/CA-CZB-1473/2020: N
England/CAMC-B54697/2020: N
England/ALDP-A6EB9C/2020: Unaccepted_mismatch
England/ALDP-952C11/2020: N
Switzerland/VD-ETHZ-250101/202: N
USA/TX-HMH-1087/2020: N
England/QEUH-B2EE43/2020: N
England/ALDP-B46DEE/2020: N
England/ALDP-9FCE13/2020: N
Italy/LOM-UniMI-L101/2020: N
NorthernIreland/NIRE-10528C/20: N
England/ALDP-9FD832/2020: N
England/CAMC-B22B75/2020: Unaccepted_mismatch
Turkey/KU-002/2020: N
Russia/PRI-RII-MH931S/2020: N
England/MILK-632421/2020: N
England/ALDP-9FCC0A/2020: N
England/ALDP-92D15C/2020: N
England/CAMC-A6643F/2020: N
England/MILK-ACF1D3/2020: N
England/MILK-B5A321/2020: N
Argentina/argenTAG-12CF5045/20: N
England/PORT-2D4768/2020: N
Turkey/KU-011/2020: N
Turkey/KU-044/2020: N
England/20166059104/2020: N
England/SHEF-CDFE4/2020: Unaccepted_mismatch
England/CAMB-1B8C5D/2020: N
Turkey/KU-022/2020: N
England/SHEF-CFD7F/2020: Unaccepted_mismatch
Scotland/QEUH-A9E1DD/2020: N
England/CAMC-A65922/2020: N
India/MH-NIV-QC-1377/2020: N
England/QEUH-B1013C/2020: N
Wales/PHWC-2C1A1/2020: N
Turkey/IST-GLAB-005/2020: N
Thailand/Chonburi-SQ-RF0001/20: Unaccepted_mismatch
England/BIRM-6783C/2020: N
SouthAfrica/L00188/2020: Unaccepted_mismatch
Russia/SVE-RII-MH1452S/2020: N
England/ALDP-94E191/2020: N
England/MILK-87AACF/2020: N
Russia/OMS-RII-MH2812S/2020: N
England/BRIS-1853B3F/2020: N
England/MILK-A46EFB/2020: N
Spain/PV-IBV-001540/2020: Unaccepted_mismatch
England/BRIS-18544BB/2020: N
England/QEUH-9C8F59/2020: N
Turkey/KU-016/2020: N
England/MILK-B54FF6/2020: N
England/ALDP-4F4311/2020: N
England/CAMC-AB1EEC/2020: N
Singapore/102/2020: N
England/MILK-992240/2020: N
England/ALDP-B5D5EC/2020: N
England/ALDP-95464E/2020: N
Russia/MOW-RII-MH2874S/2020: N
England/QEUH-9F972A/2020: N
England/CAMC-B54A13/2020: N
England/CAMC-A5848B/2020: N
England/QEUH-9F7BB7/2020: N
England/ALDP-B5D5BF/2020: N
NorthernIreland/NIRE-232E27/20: N
Wales/MILK-9F2A46/2020: N
USA/TX-HMH-1302/2020: Unaccepted_mismatch
England/ALDP-A6D7A8/2020: N
England/CAMB-1BCC77/2020: N
England/MILK-B8C72A/2020: N
England/SHEF-D07C8/2020: Unaccepted_mismatch
England/ALDP-AA09EF/2020: N
England/ALDP-9FDF6A/2020: N
England/QEUH-B115C6/2020: N
England/CAMC-A662AE/2020: N
England/ALDP-8FF154/2020: N
USA/MI-MDHHS-SC21732/2020: Unaccepted_mismatch
England/ALDP-51DF95/2020: N
England/MILK-9925DE/2020: N
Uruguay/BUN-M151/2020: N
Scotland/QEUH-AD4074/2020: N
USA/WY-WPHL-20095145/2020: Unaccepted_mismatch
England/MILK-A24109/2020: N
India/MH-NIV-191373/2020: N
England/QEUH-9601D5/2020: N
Luxembourg/LNS9200334/2020: N
England/ALDP-A86396/2020: Unaccepted_mismatch
England/PORT-2D48B0/2020: N
England/PORT-2D4689/2020: N
England/ALDP-652A74/2020: N
Australia/VIC1043/2020: Unaccepted_mismatch
England/MILK-97163C/2020: N
England/QEUH-78A702/2020: N
Luxembourg/LNS1687764/2020: N
England/QEUH-9C8D31/2020: N
England/MILK-994E2C/2020: N
England/CAMC-A656EF/2020: N
England/ALDP-951A72/2020: N
England/ALDP-9FD2DA/2020: N
France/GES-9483/2020: Unaccepted_mismatch
England/MILK-9F0B81/2020: N
England/MILK-B55FF5/2020: N
England/CAMC-A65EE7/2020: N
Germany/BE-RKI-Z-0022/2020: N
