Spain/PV-IBV-98008281/2020: Unaccepted_mismatch
USA/WI-GMF-11426/2020: N
Ecuador/UEES-4142/2020: N
England/ALDP-95C8C8/2020: N
USA/WI-GMF-12079/2020: N
England/QEUH-9C8645/2020: N
India/GJ-GBRC348a/2020: N
USA/AK-PHL477/2020: Unaccepted_mismatch
USA/WI-GMF-26151/2020: N
England/ALDP-9FDB57/2020: N
Turkey/IST-GLAB-028/2020: N
Wales/PHWC-2E00C/2020: N
Denmark/DCGC-6035/2020: N
England/ALDP-9FCFC5/2020: N
Russia/NVS-RII-MH1137S/2020: N
USA/CA-CDPH236/2020: Unaccepted_mismatch
USA/AK-PHL534/2020: Unaccepted_mismatch
Russia/OMS-RII-MH2812S/2020: N
England/MILK-9925DE/2020: N
India/MH-NIV-QC-1377/2020: N
USA/IA-GMF-08606/2020: N
England/MILK-9F2976/2020: N
USA/NY-Wadsworth-275044-01/202: Unaccepted_mismatch
USA/WI-GMF-17921/2020: N
England/ALDP-AA12A7/2020: N
England/CAMC-A5848B/2020: N
NorthernIreland/NIRE-10429C/20: Unaccepted_mismatch
Germany/BB-ChVir-W1132-8159/20: N
Germany/NW-HHU-359/2020: N
Indonesia/JT-UNS-26-41182/2020: N
England/MILK-B560E2/2020: N
England/PORT-2D5C86/2020: Unaccepted_mismatch
England/ALDP-95A9E5/2020: N
Italy/LOM-AMVRC-9/2020: N
England/CAMB-1B9B40/2020: Unaccepted_mismatch
India/TG-CCMB-AB927/2020: Unaccepted_mismatch
Canada/QC-LSPQ-L00216503/2020: N
Switzerland/SG-ETHZ-380302/202: Unaccepted_mismatch
England/ALDP-9E74A0/2020: Unaccepted_mismatch
Wales/MILK-9C2F8C/2020: N
England/OXON-B06B2/2020: N
England/WSFT-25C16E0/2020: N
France/ARA-CDP82488/2020: N
Brazil/SP-226/2020: N
England/QEUH-B2C883/2020: Unaccepted_mismatch
USA/CA-CDPH246/2020: Unaccepted_mismatch
Indonesia/JT-UNS-15-388874/202: N
Portugal/PT0359/2020: N
England/MILK-995368/2020: N
USA/NY-Wadsworth-292790-01/202: Unaccepted_mismatch
England/ALDP-A6D7A8/2020: N
England/204400615/2020: Unaccepted_mismatch
USA/NY-Wadsworth-289851-01/202: Unaccepted_mismatch
USA/NY-NYCPHL-001417/2020: Unaccepted_mismatch
England/MILK-B3B933/2020: Unaccepted_mismatch
England/ALDP-95215E/2020: N
USA/CA-CDPH264/2020: Unaccepted_mismatch
Germany/BE-RKI-Z-0008/2020: N
England/CAMC-B086DE/2020: Unaccepted_mismatch
Denmark/DCGC-14903/2020: Unaccepted_mismatch
USA/WI-GMF-07395/2020: N
Germany/NW-HHU-70/2020: Unaccepted_mismatch
England/PORT-2D5D0B/2020: Unaccepted_mismatch
England/QEUH-9C8D40/2020: N
Russia/MOS-RII-MH9270S/2020: N
England/ALDP-951A72/2020: N
Denmark/DCGC-19683/2020: Unaccepted_mismatch
England/PORT-2D5460/2020: Unaccepted_mismatch
England/ALDP-B6396F/2020: Unaccepted_mismatch
Greece/222_33921/2020: N
England/ALDP-9FD4C5/2020: N
England/MILK-A7B789/2020: Unaccepted_mismatch
Brazil/SP-324/2020: Unaccepted_mismatch
Wales/PHWC-483A30/2020: Unaccepted_mismatch
England/PORT-2D5794/2020: Unaccepted_mismatch
India/MH-ACTREC-500/2020: Unaccepted_mismatch
USA/CA-CDPH242/2020: Unaccepted_mismatch
USA/CA-CDPH274/2020: Unaccepted_mismatch
USA/CA-CDPH232/2020: Unaccepted_mismatch
England/204441526/2020: Unaccepted_mismatch
Denmark/DCGC-20599/2020: Unaccepted_mismatch
England/ALDP-94E5FF/2020: N
USA/CA-CDPH250/2020: Unaccepted_mismatch
England/CAMC-B2151E/2020: Unaccepted_mismatch
England/CAMC-9492B1/2020: N
England/ALDP-AA09EF/2020: N
England/MILK-B3B890/2020: Unaccepted_mismatch
Denmark/DCGC-18321/2020: Unaccepted_mismatch
USA/CA-CZB-14773/2020: Unaccepted_mismatch
